state_abbrev;state;municipality_code;geocode;period;refor;secveg;pasture;crop;urban;core;edge;port;river;road;mining;fire;dgorg;dgfor;defor;deorg;precp;precn;tempp
MT;Mato Grosso;Tapurah;5108006;2006;0.494053324211262;0.051262094231001;0.202377917041291;0.288074182423274;0.001159839736164;0.2916169030717;805.563.582.292.825;NA;NA;206.879.305.278.025;0;0.214518160823011;NA;NA;0.255448515476942;0.170249717127595;0;0;0.41092010318966
MT;Mato Grosso;Juruena;5105176;2006;0.58831191445698;0.030662581219984;0.327835365191125;0;0.001021576570915;0.474889714670665;490.873.076.987.144;NA;NA;373.912.411.189.798;0;0.13633659158521;NA;NA;0.220907390084191;0.172725277940316;0;0;0.037217692176979
MT;Mato Grosso;Sinop;5107909;2006;0.368303603291799;0.071554756747623;0.301872590134722;0.238582423153141;0.017184117127575;0.171436471726808;104.747.733.578.096;NA;NA;392.699.374.359.143;0;0.281199303010275;NA;NA;0.320233387983412;0.175673888315742;0.115342627432765;0.383302268139953;122.909.487.734.527
MT;Mato Grosso;Tabaporã;5107941;2006;0.599623378746319;0.036260184740625;0.218320709151755;0.083950210323403;0.00048073018647;0.524733602298867;688.474.823.747.051;NA;NA;254.303.312.332.084;0;0.219917593968103;NA;NA;0.236872688853671;0.187332887700535;0.021947757444295;0.046508343155767;0.188347591945425
MT;Mato Grosso;Vila Rica;5108600;2006;0.379048197465812;0.050823985597563;0.506977198856277;0.002900038287022;0.000862817371311;0.324258494423943;724.714.369.224.962;NA;NA;593.940.979.230.254;0;0.349687778768956;NA;NA;0.323706292044023;0.187930392062156;0;0;0
MT;Mato Grosso;Novo Mundo;5106265;2006;0.53931655078664;0.040476215384937;0.359389875192233;0.000816010545367;0.000485202835484;0.457426219046523;662.172.961.419.032;NA;NA;229.603.382.365.789;0.001256687519633;0.174930453280969;NA;NA;0.256692185171865;0.190385458148353;0;0;0.60494835537251
MT;Mato Grosso;Porto dos Gaúchos;5106802;2006;0.576992905098441;0.045519504578415;0.252174526720655;0.086786993419079;0.000336676444493;0.473940965789799;697.520.609.031.293;NA;NA;502.656.180.527.225;0;0.249887965803716;NA;NA;0.248665718665165;0.193007855054183;0.071318089804184;0;207.153.317.549.783
MT;Mato Grosso;Confresa;5103353;2006;0.336668764945376;0.090435690060005;0.495016957996347;0.012094964779545;0.00149612240792;0.217354552569789;113.402.318.150.614;NA;NA;428.238.421.075.891;0;0.371216447744146;NA;NA;0.35911105187752;0.196729091373709;0.026196335988037;0.150438709574455;0.699909574385776
MT;Mato Grosso;Vera;5108501;2006;0.347605030854042;0.115989448068547;0.170712255373101;0.360585673094619;0.00120065646895;0.19484264125478;751.348.985.971.218;NA;NA;23.591.818.591.369;0;0.354823228283475;NA;NA;0.397739979989406;0.230436116888874;0.037039051001874;0.295248067468959;0.065350509526294
MT;Mato Grosso;Ipiranga do Norte;5104526;2006;0.380676399201785;0.052870591934047;0.15181737201544;0.461478001152779;0.000768394144559;0.197666497825441;699.764.776.768.721;NA;NA;198.771.084.476.961;0;0.318896024047001;NA;NA;0.41100076394194;0.264280701754386;0;0;0.200637427655351
MT;Mato Grosso;Itanhangá;5104542;2006;0.53121059992693;0.064600346707325;0.249691931744606;0.066417427264563;0.001180141635101;0.417886756197916;68.487.128.806.059;NA;NA;156.936.893.306.095;0;0.35148151171333;NA;NA;0.361997226074896;0.303612973860682;0;0;0.908757044234755
MT;Mato Grosso;Acorizal;5100102;2006;1.0;0.117175763645468;0.34279991415695;0.000143071750483;0.001207096051378;0.313756348808928;431.391.018.625.188;NA;NA;347.277.908.009.414;0;0.064055944055944;NA;NA;NA;NA;0.096868970564717;0.774951764517737;0.241427280484372
MT;Mato Grosso;Alto Araguaia;5100300;2006;1.0;0.050533439139444;0.51120883481021;0.057521051007363;0.000714794173604;0.204878102543755;110.640.993.307.114;NA;NA;534.479.891.988.681;0;0.179545748394604;NA;NA;NA;NA;0.112423954453963;0;0.447401451398425
MT;Mato Grosso;Araguainha;5101209;2006;NA;0.050578162238503;0.395974931591491;0.000441345220232;0.000784818510719;0.318474710918881;413.850.610.909.698;NA;NA;34.506.698.967.113;0;0.106331727460427;NA;NA;NA;NA;0.160940787152164;0;0.739407959259083
MT;Mato Grosso;Jangada;5104906;2006;NA;0.114710252600297;0.372421991084695;0.001367013372957;0.001288773352133;0.291530460624071;48.004.773.826.715;NA;NA;513.784.871.111.593;0;0.145048814504881;NA;NA;NA;NA;0.089166659744875;0.712094852129213;0.222916649362188
MT;Mato Grosso;Ponte Branca;5106703;2006;NA;0.058651546026402;0.459821033046868;0.004075485071321;0.001784877176886;0.224771861433508;481.665.318.960.884;NA;NA;269.038.998.447.346;0;0.245053800763624;NA;NA;NA;NA;0.146585084606917;0;0.746754204601275
MT;Mato Grosso;Alto Taquari;5100607;2006;NA;0.033024532509864;0.24897066392177;0.55416881111683;0.001843061170211;0.056484817292846;569.480.822.291.333;NA;NA;250.977.266.136.792;0;0.069919517102616;NA;NA;NA;NA;0.090611916128757;0;0.507962367263671
MT;Mato Grosso;Várzea Grande;5108402;2006;NA;0.112650845891795;0.492580403025579;0;0.070786613872134;0.154165944915988;654.004.123.659.202;NA;NA;379.935.176.772.808;0.000134042194509;0.121191604603927;NA;NA;NA;NA;0.089045376935753;0.687093381490739;0.217198520768964
MT;Mato Grosso;General Carneiro;5103908;2006;NA;0.049853840870246;0.372394294203153;0.183665319553378;0.000428643372122;0.247416258006805;753.467.136.373.905;NA;NA;629.030.118.455.711;0;0.309464352603321;NA;NA;NA;NA;0.122810662512657;0.020939301050873;0.682189133443108
MT;Mato Grosso;Alto Garças;5100409;2006;NA;0.077063626808958;0.282318699975746;0.307591559544021;0.001460332693538;0.174452259681462;873.335.929.803.205;NA;NA;583.677.810.606.855;2,60E+05;0.197799418237005;NA;NA;NA;NA;0.116607532729974;0;0.49183812145702
MT;Mato Grosso;Torixoréu;5108204;2006;NA;0.080216336433482;0.620981601293975;0.041953093408816;0.000721787481252;0.09239789729074;89.795.563.185.464;NA;NA;364.870.635.890.094;0;0.067240185899337;NA;NA;NA;NA;0.392324395497903;0.005525695711238;0.269443448014656
MT;Mato Grosso;Tesouro;5108105;2006;NA;0.077457149056194;0.43219787372532;0.073074419613799;0.000261789787321;0.218500036161134;960.592.333.066.142;NA;NA;578.742.040.262.243;0;0.276143051154368;NA;NA;NA;NA;0.055415114095966;0;0.101945739790677
MT;Mato Grosso;Acorizal;5100102;2017;1.0;0.147864654124043;0.411617426139209;0;0.001392803136205;0.227984834394449;468.308.536.928.083;0.0;165.087.872.272.273;441.999.327.151.231;0;0.057902097902098;0.0;0.0;NA;NA;0.33904139697651;0.726517279235379;0.202679692258485
MT;Mato Grosso;Água Boa;5100201;2017;0.746979303744467;0.0879102262093;0.497515247345832;0.213140146503597;0.001287352378412;0.103318919616638;10.173.230.036.819;0.0;0.0;150.114.597.450.276;0;0.056391333144101;0.156573437166221;0.20324374919174;0.013877551020408;0.010644959298685;0.327562963810624;0.011083904440657;0.379119913254286
MT;Mato Grosso;Alta Floresta;5100250;2017;0.425536462218437;0.082888097358267;0.482966350953884;0.010550743409158;0.002234723243555;0.291764483661189;886.986.982.264.382;0.0;335.981.308.956.152;170.327.230.698.831;0;0.006884545382607;0.016314767440641;0.037469263457238;0.010937210349302;0.004752807954336;0;0;0.586512076728754
