geocode;municipality;Disease_Burden;deorg;tot2010;prop_urb2010;prop_rur2010;ipm
1506559;Santa Luzia do Pará;1095.0;0.030786969086448908;19424.0;0.447539126853377;0.552460873146623;0.25276777325
1506583;Santa Maria das Barreiras;2669.0;0.1028217269122685;17206.0;0.369464140416134;0.630535859583866;0.21366784675
1506609;Santa Maria do Pará;370.0;0.0937160252228745;23026.0;0.578823938156866;0.421176061843134;0.203795273
1506708;Santana do Araguaia;19727.0;0.099102036253889;56153.0;0.528253165458658;0.471746834541342;0.2207161655
1506807;Santarém;17724.0;0.021373254799302;294580.0;0.732534455835427;0.267465544164573;0.22684950375
1506906;Santarém Novo;1214.0;0.111263109895121;6141.0;0.294577430385931;0.705422569614069;0.21420700374999999
1507003;Santo Antônio do Tauá;166.0;0.0720999541494725;26674.0;0.557509184974132;0.442490815025868;0.18840989
1507102;São Caetano de Odivelas;2376.0;0.074138733705773;16891.0;0.41193535018649;0.58806464981351;0.22268978725
1507151;São Domingos do Araguaia;2051.0;0.051987110633727004;23130.0;0.659489840034587;0.340510159965413;0.22944332925
1507201;São Domingos do Capim;692.0;0.060840572617154;29846.0;0.2207666018897;0.7792333981103;0.22483776375
1507300;São Félix do Xingu;6712.0;0.054847229121732496;91340.0;0.49390190497044;0.50609809502956;0.22975860425
1507409;São Francisco do Pará;471.0;0.0754283326368575;15060.0;0.339508632138114;0.660491367861886;0.1684456085
1507458;São Geraldo do Araguaia;2789.0;0.03270715116484;25587.0;0.531129088990503;0.468870911009497;0.22884351325
1507466;São João da Ponta;214.0;0.0744565217391305;5265.0;0.195821462488129;0.804178537511871;0.21894617325000001
1507474;São João de Pirabas;3229.0;0.062777321281841;20647.0;0.507918825979561;0.492081174020439;0.26554348475
1507508;São João do Araguaia;549.0;0.086528827762091;13155.0;0.196579247434436;0.803420752565564;0.2559868365
1507607;São Miguel do Guamá;636.0;0.09036933146330049;51567.0;0.618302402699401;0.381697597300599;0.23163515525
1507706;São Sebastião da Boa Vista;416.0;0.0636886807337669;22904.0;0.432326231225987;0.567673768774013;0.26607755774999997
1507755;Sapucaia;131.0;0.0068461538461535;5047.0;0.65880721220527;0.34119278779473;0.17218744
1507805;Senador José Porfírio;11693.0;0.023678461582684503;13045.0;0.495975469528555;0.504024530471445;0.26963160075
1507904;Soure;345.0;0.0241990456714385;23001.0;0.91365592800313;0.0863440719968697;0.23312747
1507953;Tailândia;9757.0;0.069068967841974;79297.0;0.74041893135932;0.25958106864068;0.22217012849999998
1507961;Terra Alta;83.0;0.1026807084729535;10262.0;0.422334827519002;0.577665172480998;0.20103897225
1507979;Terra Santa;345.0;0.0242381037248265;16949.0;0.609770487934391;0.390229512065609;0.249849053
1508001;Tomé-Açu;2376.0;0.0404121517027865;56518.0;0.558459251919742;0.441540748080258;0.21097347875
1508035;Tracuateua;1438.0;0.008251079580505999;27455.0;0.264287015115644;0.735712984884356;0.25904418625000003
1508050;Trairão;6547.0;0.0242199258393525;16875.0;0.336533333333333;0.663466666666667;0.249970145
1508084;Tucumã;1685.0;0.0567800670819355;33690.0;0.7986642920748;0.2013357079252;0.19868208675
1508100;Tucuruí;75911.0;0.051439563167039;97128.0;0.951754385964912;0.0482456140350877;0.14643963075
1508126;Ulianópolis;2807.0;0.0798636878490805;43341.0;0.65815278835283;0.34184721164717;0.23846129175
1508159;Uruará;7041.0;0.087367211108845;44789.0;0.545446426577954;0.454553573422046;0.24655792075000002
1508209;Vigia;784.0;0.0742601898380795;47889.0;0.675583119296707;0.324416880703293;0.19166522425
1508308;Viseu;27746.0;0.026580682499327997;56716.0;0.324370547993512;0.675629452006488;0.29084820625
1508357;Vitória do Xingu;2750.0;0.16864301745218252;13431.0;0.399225671952945;0.600774328047055;0.204683827
1508407;Xinguara;1195.0;0.026488662852299002;40573.0;0.776181204249131;0.223818795750869;0.192222658
1600055;Serra do Navio;5995.0;0.02089959942235991;4380.0;0.587899543378995;0.412100456621005;0.10456905825
1600105;Amapá;469.0;0.02878639187864291;8069.0;0.862436485314165;0.137563514685835;0.23336522199999998
1600154;Pedra Branca do Amapari;15698.0;0.005095945445895;10772.0;0.553564797623468;0.446435202376532;0.21413606125
1600204;Calçoene;28618.0;0.02446226787301091;9000.0;0.811888888888889;0.188111111111111;0.22220783175
1600212;Cutias;256.0;0.039723517654897;4696.0;0.520017035775128;0.479982964224872;0.195634905
1600238;Ferreira Gomes;3504.0;0.0062276779014979996;5802.0;0.719579455360221;0.280420544639779;0.17373224299999998
1600253;Itaubal;234.0;0.041889483065954004;4265.0;0.411254396248535;0.588745603751465;0.192049371
1600279;Laranjal do Jari;13800.0;0.01980696727072041;39942.0;0.948976015222072;0.051023984777928;0.22892569475
1600303;Macapá;50101.0;0.030778733918378;398204.0;0.957333427087623;0.0426665729123766;0.14698952875000001
1600402;Mazagão;29843.0;0.001524311028737;17032.0;0.485674025364021;0.514325974635979;0.2249193425
1600501;Oiapoque;61243.0;0.02100663841328591;20509.0;0.675410795260617;0.324589204739383;0.2021663495
1600535;Porto Grande;29585.0;0.0147212613627225;16809.0;0.643048366946279;0.356951633053721;0.167339392
1600550;Pracuúba;830.0;0.0036180228648285;3793.0;0.495913524914316;0.504086475085684;0.219482925
1600600;Santana;33238.0;0.009433962264151;101262.0;0.97875807311726;0.0212419268827398;0.19963123
1600709;Tartarugalzinho;11234.0;0.0224293665034515;12563.0;0.518665923744329;0.481334076255671;0.2199551665
1600808;Vitória do Jari;1170.0;0.0041592695916815;12428.0;0.828934663662697;0.171065336337303;0.21612570175
1700251;Abreulândia;248.0;0.0514440433213;2391.0;0.617314930991217;0.382685069008783;0.223586965
1700301;Aguiarnópolis;146.0;0.032457496136012495;5162.0;0.802402169701666;0.197597830298334;0.221318085
1700350;Aliança do Tocantins;39.0;0.03838107893965282;5671.0;0.838652794921531;0.161347205078469;0.15908564425
1700400;Almas;396.0;0.03838107893965282;7586.0;0.792117057737938;0.207882942262062;0.21437027275
1700707;Alvorada;56.0;0.03838107893965282;8374.0;0.927274898495343;0.0727251015046573;0.16186471975
1701002;Ananás;654.0;0.012491659871006;9865.0;0.825544855549924;0.174455144450076;0.223108165
1701051;Angico;53.0;0.027644754026992;3175.0;0.610393700787402;0.389606299212598;0.22671025649999998
1701101;Aparecida do Rio Negro;148.0;0.03838107893965282;4213.0;0.78637550439117;0.21362449560883;0.230519275
1701309;Aragominas;129.0;0.0825225851285615;5882.0;0.379122747364842;0.620877252635158;0.2247724595
1701903;Araguacema;331.0;0.025430942753776997;6317.0;0.463036251385151;0.536963748614849;0.23073850575000002
1702000;Araguaçu;357.0;0.03838107893965282;8786.0;0.669474163441839;0.330525836558161;0.16202731425
1702109;Araguaína;6163.0;0.013063135798482;150484.0;0.949768746178996;0.0502312538210042;0.14177609575
1702158;Araguanã;274.0;0.017403110343125;5030.0;0.673161033797217;0.326838966202783;0.2165678715
1702208;Araguatins;933.0;0.024567610062893;31329.0;0.642695266366625;0.357304733633375;0.229396877
1702307;Arapoema;85.0;0.0020208604954369998;6742.0;0.809107089884307;0.190892910115693;0.170999448
1702406;Arraias;42.0;0.03838107893965282;10645.0;0.692437764208549;0.307562235791451;0.22513828900000002
1702554;Augustinópolis;457.0;0.01273965691221;15950.0;0.826081504702194;0.173918495297806;0.24498700825
1702703;Aurora do Tocantins;31.0;0.03838107893965282;3446.0;0.720255368543239;0.279744631456761;0.21343752000000002
1702901;Axixá do Tocantins;142.0;0.022;9275.0;0.82167115902965;0.17832884097035;0.25079267650000003
1703008;Babaçulândia;189.0;0.0;10424.0;0.472851112816577;0.527148887183423;0.26457499975
1703057;Bandeirantes do Tocantins;44.0;0.022938035754635912;3122.0;0.539718129404228;0.460281870595772;0.182834303
1703073;Barra do Ouro;137.0;0.03838107893965282;4123.0;0.530196458889158;0.469803541110842;0.2628988985
1703107;Barrolândia;75.0;0.03838107893965282;5349.0;0.837352776219854;0.162647223780146;0.20157377775
1703206;Bernardo Sayão;28.0;0.03393013986288241;4456.0;0.490798922800718;0.509201077199282;0.1865481635
1703305;Bom Jesus do Tocantins;95.0;0.125;3768.0;0.75;0.25;0.25282502325
1703602;Brasilândia do Tocantins;21.0;0.005811354492624;2064.0;0.695736434108527;0.304263565891473;0.16964856725
1703701;Brejinho de Nazaré;26.0;0.03838107893965282;5185.0;0.809064609450338;0.190935390549662;0.21118219024999998
1703800;Buriti do Tocantins;194.0;0.02221098556648091;9768.0;0.763104013104013;0.236895986895987;0.22625264625
1703826;Cachoeirinha;75.0;0.03612815269257;2148.0;0.80586592178771;0.194134078212291;0.24416898550000002
1703842;Campos Lindos;397.0;0.1;8139.0;0.592087480034402;0.407912519965598;0.26776211775000003
1703867;Cariri do Tocantins;61.0;0.03838107893965282;3756.0;0.557241746538871;0.442758253461129;0.13928481075000002
1703883;Carmolândia;18.0;0.0138316656856975;2316.0;0.787564766839378;0.212435233160622;0.18946856075000001
1703891;Carrasco Bonito;84.0;0.0041761579347;3688.0;0.533351409978308;0.466648590021692;0.23754803824999998
1703909;Caseara;651.0;0.06551901336074001;4601.0;0.594870680286894;0.405129319713106;0.23870020075
1704105;Centenário;105.0;0.03838107893965282;2566.0;0.586126266562744;0.413873733437256;0.230968898
1704600;Chapada de Areia;27.0;0.0517241379310345;1335.0;0.561048689138577;0.438951310861423;0.19587448400000002
1705102;Chapada da Natividade;43.0;0.03838107893965282;3277.0;0.505340250228868;0.494659749771132;0.19258869925
1705508;Colinas do Tocantins;496.0;0.02354097451333091;30838.0;0.960081717361697;0.0399182826383034;0.15809156875
1705557;Combinado;48.0;0.03838107893965282;4669.0;0.856714499892911;0.143285500107089;0.22359753599999999
1705607;Conceição do Tocantins;28.0;0.03838107893965282;4182.0;0.696078431372549;0.303921568627451;0.28468631325
1706001;Couto Magalhães;155.0;0.044337274424393495;5009.0;0.376122978638451;0.623877021361549;0.21612631925
1706100;Cristalândia;211.0;0.03838107893965282;7234.0;0.818910699474703;0.181089300525297;0.189090911
1706258;Crixás do Tocantins;57.0;0.03838107893965282;1564.0;0.557544757033248;0.442455242966752;0.1747257065
1706506;Darcinópolis;50.0;0.06305671047354391;5273.0;0.661672672103167;0.338327327896833;0.24248853125
1707009;Dianópolis;384.0;0.03838107893965282;19112.0;0.860401841774801;0.139598158225199;0.1980689635
1707108;Divinópolis do Tocantins;154.0;0.036988110964333;6363.0;0.701870187018702;0.298129812981298;0.180822371
1707207;Dois Irmãos do Tocantins;121.0;0.0270745428973275;7161.0;0.387795000698226;0.612204999301774;0.22677875325000002
1707306;Dueré;269.0;0.023894436519258;4592.0;0.665287456445993;0.334712543554007;0.19378586774999998
1707405;Esperantina;396.0;0.0390350877192985;9476.0;0.486914309835374;0.513085690164626;0.277237552
1707553;Fátima;70.0;0.03838107893965282;3805.0;0.823915900131406;0.176084099868594;0.16481171625
1707652;Figueirópolis;193.0;0.03838107893965282;5340.0;0.759176029962547;0.240823970037453;0.18822349249999998
1707702;Filadélfia;79.0;0.03838107893965282;8505.0;0.651146384479718;0.348853615520282;0.22026020699999999
1708205;Formoso do Araguaia;458.0;0.0178798241328775;18427.0;0.72355782276008;0.27644217723992;0.183440061
1708254;Fortaleza do Tabocão;48.0;;2419.0;0.813559322033898;0.186440677966102;0.19760005175
1708304;Goianorte;86.0;0.0323834196891195;4956.0;0.556900726392252;0.443099273607748;0.234451304
1709005;Goiatins;174.0;0.03838107893965282;12064.0;0.410228779840849;0.589771220159151;0.26751465825
1709302;Guaraí;479.0;0.010900434346808999;23200.0;0.910689655172414;0.0893103448275862;0.1550007195
1709500;Gurupi;1975.0;0.03838107893965282;76755.0;0.977135040062537;0.0228649599374634;0.15543071449999998
1709807;Ipueiras;15.0;0.03838107893965282;1639.0;0.584502745576571;0.415497254423429;0.17369180525000003
1710508;Itacajá;134.0;0.03838107893965282;7104.0;0.601492117117117;0.398507882882883;0.24323835675
1710706;Itaguatins;95.0;0.047287735849057;6029.0;0.563277492121413;0.436722507878587;0.22819597249999998
1710904;Itapiratins;66.0;0.03838107893965282;3532.0;0.541902604756512;0.458097395243488;0.23616823575
1711100;Itaporã do Tocantins;59.0;0.015616999487967;2445.0;0.639263803680982;0.360736196319018;0.170200678
1711506;Jaú do Tocantins;72.0;0.03838107893965282;3507.0;0.373538637011691;0.626461362988309;0.1817466445
1711803;Juarina;32.0;0.03799089757188541;2231.0;0.463021066786195;0.536978933213806;0.1829701695
1711902;Lagoa da Confusão;120.0;0.021434957532409503;10210.0;0.620176297747307;0.379823702252693;0.23637791675
1711951;Lagoa do Tocantins;6.0;0.03838107893965282;3525.0;0.72;0.28;0.27188111625
1712009;Lajeado;197.0;0.03838107893965282;2773.0;0.781103498016589;0.218896501983411;0.17392453400000002
1712157;Lavandeira;32.0;0.0;1605.0;0.637383177570093;0.362616822429907;0.2118836105
1712405;Lizarda;35.0;0.0;3725.0;0.693422818791946;0.306577181208054;0.234603909
1712454;Luzinópolis;79.0;0.02907196239472741;2622.0;0.638825324180015;0.361174675819985;0.2003266015
1712504;Marianópolis do Tocantins;421.0;0.072427126710291;4352.0;0.547564338235294;0.452435661764706;0.19552289675
1712702;Mateiros;9.0;0.0;2223.0;0.637426900584795;0.362573099415205;0.22404769925
1712801;Maurilândia do Tocantins;65.0;0.019593613933236498;3154.0;0.639505389980977;0.360494610019023;0.25565538075
1713205;Miracema do Tocantins;605.0;0.03838107893965282;20684.0;0.86719203248888;0.13280796751112;0.17747813575
1713304;Miranorte;162.0;0.0045801526717555;12623.0;0.874277113206052;0.125722886793948;0.18751664175
1713601;Monte do Carmo;189.0;0.0;6716.0;0.428975580702799;0.571024419297201;0.210313732
1713700;Monte Santo do Tocantins;64.0;0.0219298245614035;2085.0;0.215827338129496;0.784172661870504;0.17045306125
1713809;Palmeiras do Tocantins;46.0;0.052109181141439004;5740.0;0.563066202090592;0.436933797909408;0.26030333299999997
1713957;Muricilândia;34.0;0.011527254028111;3152.0;0.571065989847716;0.428934010152284;0.22423687575
1714203;Natividade;350.0;0.03838107893965282;9000.0;0.799444444444444;0.200555555555556;0.22326664725
1714302;Nazaré;60.0;0.024610987615116;4386.0;0.453944368445052;0.546055631554948;0.2130425415
1714880;Nova Olinda;155.0;0.02023566427002341;10686.0;0.698577578139622;0.301422421860378;0.19695899925
1715002;Nova Rosalândia;90.0;0.03838107893965282;3770.0;0.654641909814324;0.345358090185676;0.1669596565
1715101;Novo Acordo;14.0;0.03838107893965282;3762.0;0.819510898458267;0.180489101541733;0.2056480895
1715150;Novo Alegre;50.0;0.03838107893965282;2286.0;0.743219597550306;0.256780402449694;0.19054833325
1715259;Novo Jardim;63.0;0.03838107893965282;2457.0;0.722832722832723;0.277167277167277;0.2465639755
1715507;Oliveira de Fátima;6.0;0.03838107893965282;1037.0;0.787849566055931;0.212150433944069;0.14368595
1715705;Palmeirante;18.0;0.02603985453831941;4954.0;0.388776746063787;0.611223253936213;0.2135178575
1715754;Palmeirópolis;336.0;0.03838107893965282;7339.0;0.81496116637144;0.18503883362856;0.187172965
1716109;Paraíso do Tocantins;2825.0;0.03838107893965282;44417.0;0.956232973861359;0.0437670261386406;0.1286910955
1716208;Paranã;112.0;0.03838107893965282;10338.0;0.456568001547688;0.543431998452312;0.23516691725
1716307;Pau D'Arco;17.0;0.0083082766260485;4588.0;0.632083696599826;0.367916303400174;0.20704774650000002
1716505;Pedro Afonso;201.0;0.11003861003861;11539.0;0.868012826068117;0.131987173931883;0.19350707525000002
1716604;Peixe;243.0;0.03838107893965282;10384.0;0.504140986132512;0.495859013867488;0.17767426174999998
1716653;Pequizeiro;260.0;0.029557191517416;5054.0;0.472892758211318;0.527107241788682;0.205083836
1716703;Colméia;200.0;0.0189996122528115;8611.0;0.739751480664267;0.260248519335733;0.1985666385
1717008;Pindorama do Tocantins;107.0;0.03838107893965282;4506.0;0.654016866400355;0.345983133599645;0.2104137185
1717206;Piraquê;128.0;0.019062259800154;2920.0;0.384246575342466;0.615753424657534;0.20462219525
1717503;Pium;274.0;0.021040868417194908;6694.0;0.564535404840155;0.435464595159845;0.21258977675
1717800;Ponte Alta do Bom Jesus;36.0;0.03838107893965282;4544.0;0.550396126760563;0.449603873239437;0.26889176725
1717909;Ponte Alta do Tocantins;168.0;0.03838107893965282;7180.0;0.63050139275766;0.36949860724234;0.23787357225
1718006;Porto Alegre do Tocantins;36.0;0.03838107893965282;2796.0;0.686337625178827;0.313662374821173;0.2350336405
1718204;Porto Nacional;1282.0;0.03838107893965282;49146.0;0.863447686485167;0.136552313514833;0.1701548565
1718303;Praia Norte;100.0;0.0509718365727885;7659.0;0.583365974670322;0.416634025329678;0.28414720649999997
1718402;Presidente Kennedy;67.0;0.006324824937881;3681.0;0.876663950013583;0.123336049986417;0.19039392475
1718451;Pugmil;75.0;0.03838107893965282;2369.0;0.845926551287463;0.154073448712537;0.19558679475
1718501;Recursolândia;91.0;0.047376664056382;3768.0;0.528131634819533;0.471868365180467;0.27408411525
1718550;Riachinho;223.0;0.017778665601278498;4191.0;0.432355046528275;0.567644953471725;0.246211194
1718659;Rio da Conceição;16.0;0.03838107893965282;1714.0;0.918319719953326;0.0816802800466744;0.186088474
1718709;Rio dos Bois;94.0;0.0;2570.0;0.400389105058366;0.599610894941634;0.19349561575
1718758;Rio Sono;49.0;0.0;6254.0;0.38487368084426;0.61512631915574;0.25086186850000003
1718808;Sampaio;127.0;0.0178983833718245;3864.0;0.909937888198758;0.0900621118012422;0.24613448075
1718840;Sandolândia;141.0;0.01715374841169;3326.0;0.530366806975346;0.469633193024654;0.16172176075
1718865;Santa Fé do Araguaia;58.0;0.0160753880266075;6599.0;0.662827701166843;0.337172298833157;0.17958947375
1718881;Santa Maria do Tocantins;80.0;0.03838107893965282;2894.0;0.596060815480304;0.403939184519696;0.2585604415
1718899;Santa Rita do Tocantins;66.0;0.116710875331565;2128.0;0.431390977443609;0.568609022556391;0.17244769925
1718907;Santa Rosa do Tocantins;473.0;0.03838107893965282;4568.0;0.645140105078809;0.354859894921191;0.22997140475
1719004;Santa Tereza do Tocantins;26.0;0.03838107893965282;2523.0;0.640507332540626;0.359492667459374;0.227399776
1720002;Santa Terezinha do Tocantins;43.0;0.0194871794871795;2474.0;0.644300727566694;0.355699272433306;0.2640674515
1720101;São Bento do Tocantins;144.0;0.0181967598027705;4608.0;0.589409722222222;0.410590277777778;0.26389963825
1720150;São Félix do Tocantins;11.0;0.03838107893965282;1437.0;0.647877522616562;0.352122477383438;0.2233796425
1720200;São Miguel do Tocantins;214.0;0.0344647519582245;10481.0;0.24301116305696;0.75698883694304;0.230421457
1720259;São Salvador do Tocantins;309.0;0.03838107893965282;2910.0;0.545704467353952;0.454295532646048;0.25669500275
1720309;São Sebastião do Tocantins;234.0;0.0011061946902655;4283.0;0.766518795236983;0.233481204763017;0.291171203
1720499;São Valério;38.0;0.03838107893965282;4383.0;0.621263974446726;0.378736025553274;0.19860966075
1720655;Silvanópolis;145.0;0.03838107893965282;5068.0;0.80130228887135;0.19869771112865;0.24344003325
1720804;Sítio Novo do Tocantins;226.0;0.021692307692308;9148.0;0.532903366856143;0.467096633143857;0.24448766700000002
1720853;Sucupira;67.0;0.03838107893965282;1742.0;0.634902411021814;0.365097588978186;0.150115808
1720903;Taguatinga;433.0;0.0;15051.0;0.706066042123447;0.293933957876553;0.2116184605
1720937;Taipas do Tocantins;36.0;0.03838107893965282;1945.0;0.800514138817481;0.199485861182519;0.24266665775000001
1720978;Talismã;39.0;0.03838107893965282;2562.0;0.532006245120999;0.467993754879001;0.146610505
1721000;Palmas;12096.0;0.03838107893965282;228332.0;0.971138517597183;0.028861482402817;0.119854978
1721109;Tocantínia;373.0;0.03838107893965282;6736.0;0.438687648456057;0.561312351543943;0.22178581375
1721208;Tocantinópolis;1540.0;0.010550458715596499;22619.0;0.809850126000265;0.190149873999735;0.2012919825
1721257;Tupirama;13.0;0.03838107893965282;1574.0;0.590851334180432;0.409148665819568;0.22275638325
1721307;Tupiratins;17.0;0.111111111111111;2097.0;0.507868383404864;0.492131616595136;0.20577000175000001
1722081;Wanderlândia;296.0;0.0339405768813705;10981.0;0.534377561242146;0.465622438757854;0.208263797
1722107;Xambioá;559.0;0.02205114822547;11484.0;0.847962382445141;0.152037617554859;0.2197780325
2100055;Açailândia;2046.0;0.032365975941548;104047.0;0.751939027554855;0.248060972445145;0.19601350225
2100204;Alcântara;3985.0;0.0327029520295205;21851.0;0.292847009290193;0.707152990709807;0.2259296805
2100402;Altamira do Maranhão;216.0;0.0;11063.0;0.285094459007502;0.714905540992497;0.2525826205
2100436;Alto Alegre do Maranhão;318.0;0.01919053946982641;24599.0;0.787592991585024;0.212407008414976;0.26280801025
2100477;Alto Alegre do Pindaré;2437.0;0.0563551056987715;31057.0;0.316482596516083;0.683517403483917;0.25707159875
2100501;Alto Parnaíba;68.0;0.0;10766.0;0.652795838751626;0.347204161248374;0.260946151
2100550;Amapá do Maranhão;1941.0;0.1232741617357005;6431.0;0.752760068418597;0.247239931581403;0.298299235
2100600;Amarante do Maranhão;1543.0;0.028382221634312997;37932.0;0.39554993145629;0.60445006854371;0.2496465245
2100709;Anajatuba;58.0;0.009491903964266;25291.0;0.277371396939623;0.722628603060377;0.22557037124999998
2100832;Apicum-Açu;505.0;0.005055788005579;14959.0;0.612474095862023;0.387525904137977;0.295718809
2100873;Araguanã;538.0;0.03838107893965282;13973.0;0.384813569025979;0.615186430974021;0.268524114
2100956;Arame;1292.0;0.033179858218227;31702.0;0.395905621096461;0.604094378903539;0.26691223675
2101004;Arari;245.0;0.033496007098492;28488.0;0.61369699522606;0.38630300477394;0.2210088115
2101103;Axixá;809.0;0.049424509140148995;11407.0;0.412290698693785;0.587709301306215;0.2238884455
2101202;Bacabal;1693.0;0.0;100014.0;0.778491011258424;0.221508988741576;0.20244232175
2101251;Bacabeira;135.0;0.1146591661151555;14925.0;0.222713567839196;0.777286432160804;0.22137179425
2101301;Bacuri;188.0;0.0094932191291935;16604.0;0.523126957359672;0.476873042640328;0.2843148635
2101350;Bacurituba;2.0;0.0;5293.0;0.269034573965615;0.730965426034385;0.258326546
2101400;Balsas;763.0;0.03838107893965282;83528.0;0.871216837467676;0.128783162532324;0.24381648125
2101608;Barra do Corda;1642.0;0.0408640187686725;82830.0;0.623542194856936;0.376457805143064;0.24709850675
2101772;Bela Vista do Maranhão;184.0;0.0;12049.0;0.429081251556146;0.570918748443854;0.261708728
2101806;Benedito Leite;18.0;0.0;5469.0;0.514353629548364;0.485646370451636;0.21088931875
2101905;Bequimão;350.0;0.000921149594694;20344.0;0.324714903657098;0.675285096342902;0.247312597
2101939;Bernardo do Mearim;126.0;0.001014786894752;5996.0;0.387591727818546;0.612408272181454;0.20931132075
2101970;Boa Vista do Gurupi;3472.0;0.048816936488169496;7949.0;0.706881368725626;0.293118631274374;0.239696558
2102002;Bom Jardim;2207.0;0.031034011332047;39049.0;0.419626622960895;0.580373377039105;0.24872233225
2102036;Bom Jesus das Selvas;819.0;0.0658986516520965;28459.0;0.471942092132542;0.528057907867458;0.266152915
2102077;Bom Lugar;63.0;0.0;14818.0;0.2821568362802;0.7178431637198;0.2363984165
2102150;Brejo de Areia;376.0;0.0;5577.0;0.511565357719204;0.488434642280796;0.2885079815
2102309;Buriti Bravo;412.0;0.156074008670136;22899.0;0.743001877811258;0.256998122188742;0.270050478
2102325;Buriticupu;2348.0;0.099625818521983;65237.0;0.548599721017214;0.451400278982786;0.26547735025
2102358;Buritirana;258.0;0.047351524879615;14784.0;0.280438311688312;0.719561688311688;0.26604814
2102374;Cachoeira Grande;508.0;0.050130657501467;8446.0;0.44896992659247;0.55103007340753;0.297591054
2102408;Cajapió;10.0;0.01919053946982641;10593.0;0.366751628433871;0.633248371566129;0.27668694025
2102507;Cajari;212.0;0.0399768250289685;18338.0;0.233613262078744;0.766386737921256;0.2498937755
2102556;Campestre do Maranhão;158.0;0.030843798193435;13369.0;0.794449846660184;0.205550153339816;0.23057472575
2102606;Cândido Mendes;4893.0;0.045855080322646;18505.0;0.643663874628479;0.356336125371521;0.3109408595
2102705;Cantanhede;484.0;0.0039825282631035;20448.0;0.633753912363067;0.366246087636933;0.2761713825
2102754;Capinzal do Norte;121.0;0.0013477088948785;10698.0;0.524397083567022;0.475602916432978;0.23450427825
2102804;Carolina;450.0;0.0;23959.0;0.677699403147043;0.322300596852957;0.242247787
2102903;Carutapera;1896.0;0.034486052732135994;22006.0;0.737253476324639;0.262746523675361;0.2922940235
2103109;Cedral;613.0;0.0964788732394365;10297.0;0.23278624842187;0.76721375157813;0.176184999
2103125;Central do Maranhão;58.0;0.0;7887.0;0.518067706352225;0.481932293647775;0.283884573
2103158;Centro do Guilherme;882.0;0.060752836977581;12565.0;0.56283326701154;0.43716673298846;0.277243658
2103174;Centro Novo do Maranhão;7958.0;0.023601954921527002;17622.0;0.313358302122347;0.686641697877653;0.279608199
2103257;Cidelândia;269.0;0.028087167070218;13681.0;0.441195819019078;0.558804180980922;0.23612658549999999
2103307;Codó;2803.0;0.0071989641888655;118038.0;0.686600925125807;0.313399074874193;0.257427204
2103505;Colinas;1018.0;0.12;39132.0;0.653557191045692;0.346442808954309;0.26108031325
2103554;Conceição do Lago-Açu;2973.0;0.0;14436.0;0.475824328068717;0.524175671931283;0.26340000874999997
2103604;Coroatá;477.0;0.0007161225220535;61725.0;0.697561765897124;0.302438234102876;0.26762882075
2103703;Cururupu;385.0;0.009868108928741;32652.0;0.682040916329781;0.317959083670219;0.259552173
2103752;Davinópolis;180.0;0.022271386430678;12579.0;0.833691072422291;0.166308927577709;0.23136318
2103802;Dom Pedro;187.0;0.075307651150348;22681.0;0.672853930602707;0.327146069397293;0.195805283
2104008;Esperantinópolis;505.0;0.0;18452.0;0.543843485800997;0.456156514199003;0.23746918875
2104057;Estreito;565.0;0.08974358974359;35835.0;0.719352588251709;0.280647411748291;0.21337250225
2104073;Feira Nova do Maranhão;80.0;0.03838107893965282;8126.0;0.23714004430224;0.76285995569776;0.27181328975
2104081;Fernando Falcão;45.0;0.057418273260687505;9241.0;0.1629693756087;0.8370306243913;0.26793951775
2104099;Formosa da Serra Negra;235.0;0.09810671256454351;17757.0;0.333108070056879;0.666891929943121;0.25459052575
2104107;Fortaleza dos Nogueiras;98.0;0.03838107893965282;11646.0;0.602696204705478;0.397303795294522;0.2401320915
2104206;Fortuna;770.0;0.1250294602875325;15098.0;0.62948734931779;0.37051265068221;0.2739465475
2104305;Godofredo Viana;389.0;0.044690341396466;10635.0;0.632157968970381;0.367842031029619;0.2849147635
2104404;Gonçalves Dias;576.0;0.1056123048021605;17482.0;0.444457155931816;0.555542844068184;0.23377339625
2104503;Governador Archer;161.0;0.035083748302399;10205.0;0.64968152866242;0.35031847133758;0.2584971005
2104552;Governador Edison Lobão;134.0;0.015880812049771;15895.0;0.437684806542938;0.562315193457062;0.21704410925
2104602;Governador Eugênio Barros;490.0;0.1490109077463485;15991.0;0.293289975611281;0.706710024388719;0.24348784475000002
2104628;Governador Luiz Rocha;233.0;0.155241935483871;7337.0;0.706964699468448;0.293035300531552;0.25714733424999997
2104651;Governador Newton Bello;432.0;0.01982998017235841;11921.0;0.359953024075161;0.640046975924839;0.255729195
2104677;Governador Nunes Freire;5280.0;0.04173289612723991;25401.0;0.627731191685367;0.372268808314633;0.24902874825000001
2104701;Graça Aranha;146.0;0.1403349108117945;6140.0;0.474267100977199;0.525732899022801;0.2382341485
2104800;Grajaú;968.0;0.0646530640765845;62093.0;0.596540672861675;0.403459327138325;0.237786125
2104909;Guimarães;1206.0;0.022368981678739;12081.0;0.571889744226471;0.428110255773529;0.2288058785
2105104;Icatu;3080.0;0.054700769023768;25145.0;0.310837144561543;0.689162855438457;0.29934584475000003
